Trade_ID,Timestamp,Instrument,Price,Quantity,Trade_Status
T001459,2026-01-09 09:08:19.819273,GOOG,3420.56,401,SUCCESS
T001460,2026-01-06 08:45:19.819273,AMZN,1448.4,980,SUCCESS
T001461,2026-01-07 09:36:19.819273,MSFT,2148.11,928,SUCCESS
T001462,2026-01-08 20:57:19.819273,INFY,894.73,914,SUCCESS
T001463,2026-01-04 02:50:19.819273,TCS,2738.26,593,SUCCESS
T001464,2026-01-04 19:31:19.819273,INFY,3487.82,39,FAILED
T001465,2026-01-07 16:48:19.819273,TCS,2783.83,-1,SUCCESS
T001466,2026-01-05 09:07:19.819273,MSFT,419.39,843,SUCCESS
T001467,2026-01-02 22:00:19.819273,GOOG,3180.12,701,SUCCESS
T001468,2026-01-07 17:02:19.819273,INFY,1313.31,833,SUCCESS
T001469,2026-01-05 13:38:19.819273,TSLA,1082.48,133,SUCCESS
T001470,2026-01-05 14:57:19.819273,GOOG,3415.74,944,SUCCESS
T001471,2026-01-05 18:33:19.819273,TSLA,2682.16,374,SUCCESS
T001472,2026-01-03 13:59:19.819273,AMZN,468.47,512,SUCCESS
T001473,2026-01-04 10:59:19.819273,INFY,2697.84,834,SUCCESS
T001474,2026-01-06 07:47:19.819273,TCS,787.6,224,SUCCESS
T001475,2026-01-08 06:02:19.819273,AMZN,2247.26,308,SUCCESS
T001476,2026-01-08 05:17:19.819273,MSFT,3449.39,845,SUCCESS
T001477,2026-01-08 02:36:19.819273,INFY,3263.31,684,SUCCESS
T001478,2026-01-05 18:13:19.819273,TCS,2095.51,30,SUCCESS
T001479,2026-01-04 02:03:19.819273,TSLA,2690.62,348,SUCCESS
T001480,2026-01-03 02:20:19.819273,AMZN,2892.82,-1,SUCCESS
T001481,2026-01-02 23:12:19.819273,TCS,112.71,969,SUCCESS
T001482,2026-01-02 14:37:19.819273,AMZN,1973.99,113,SUCCESS
T001483,2026-01-08 04:09:19.819273,AMZN,3167.92,683,SUCCESS
T001484,2026-01-08 22:56:19.819273,TSLA,2207.74,510,SUCCESS
T001485,2026-01-03 07:47:19.819273,TCS,3329.9,894,SUCCESS
T001486,2026-01-03 23:00:19.819273,TSLA,1154.67,497,SUCCESS
T001487,2026-01-03 00:06:19.819273,INFY,399.04,768,SUCCESS
T001488,2026-01-09 06:30:19.819273,AAPL,2022.57,18,FAILED
T001489,2026-01-03 22:00:19.819273,INFY,1226.51,560,FAILED
T001490,2026-01-06 09:51:19.819273,AMZN,245.44,449,SUCCESS
T001491,2026-01-06 00:32:19.819273,INFY,1946.17,991,SUCCESS
T001492,2026-01-02 17:05:19.819273,TCS,2542.66,405,FAILED
T001493,2026-01-08 16:53:19.819273,INFY,2553.52,-1,CANCELLED
T001494,2026-01-07 01:36:19.819273,AMZN,2479.48,755,SUCCESS
T001495,2026-01-05 04:45:19.819273,AAPL,2718.21,794,FAILED
T001496,2026-01-04 21:50:19.819273,MSFT,920.68,704,SUCCESS
T001497,2026-01-09 00:09:19.819273,AMZN,488.07,190,SUCCESS
T001498,2026-01-07 17:47:19.819273,MSFT,2781.37,341,SUCCESS
T001499,2026-01-05 01:52:19.819273,TSLA,214.99,950,SUCCESS
T001500,2026-01-06 17:36:19.819273,GOOG,1115.66,21,SUCCESS
T001501,2026-01-05 18:36:19.819273,TCS,3284.38,914,SUCCESS
T001502,2026-01-05 00:44:19.819273,TSLA,1025.51,592,FAILED
T001503,2026-01-06 12:31:19.819273,TSLA,454.9,781,SUCCESS
T001504,2026-01-06 20:02:19.819273,TCS,2822.59,62,SUCCESS
T001505,2026-01-06 00:39:19.819273,TCS,1305.57,823,SUCCESS
T001506,2026-01-08 13:56:19.819273,GOOG,1324.34,224,SUCCESS
T001507,2026-01-05 19:59:19.819273,MSFT,2828.03,510,SUCCESS
T001508,2026-01-03 13:41:19.819273,GOOG,1139.4,548,FAILED
T001509,2026-01-08 14:09:19.819273,GOOG,2133.84,20,SUCCESS
T001510,2026-01-04 12:30:19.819273,AAPL,813.66,392,SUCCESS
T001511,2026-01-08 09:20:19.819273,AMZN,1674.95,47,SUCCESS
T001512,2026-01-09 08:30:19.819273,GOOG,2318.51,184,SUCCESS
T001513,2026-01-03 14:51:19.819273,INFY,2650.96,15,SUCCESS
T001514,2026-01-07 16:36:19.819273,AMZN,1486.12,409,FAILED
T001515,2026-01-05 22:28:19.819273,TCS,3338.47,910,SUCCESS
T001516,2026-01-08 07:52:19.819273,GOOG,233.68,527,SUCCESS
T001517,2026-01-08 22:05:19.819273,AAPL,3131.3,337,SUCCESS
T001518,2026-01-07 12:36:19.819273,AMZN,3335.2,349,SUCCESS
T001519,2026-01-07 20:50:19.819273,TCS,940.86,607,SUCCESS
T001520,2026-01-06 21:34:19.819273,MSFT,1956.74,337,FAILED
T001521,2026-01-04 21:50:19.819273,MSFT,2102.59,565,FAILED
T001522,2026-01-08 11:49:19.819273,AAPL,2874.14,635,SUCCESS
T001523,2026-01-09 05:34:19.819273,AMZN,1110.08,794,SUCCESS
T001524,2026-01-06 09:08:19.819273,INFY,3427.47,446,SUCCESS
T001525,2026-01-07 23:41:19.819273,TSLA,2193.52,173,SUCCESS
T001526,2026-01-07 11:39:19.819273,GOOG,1722.96,304,SUCCESS
T001527,2026-01-02 15:36:19.819273,MSFT,1860.52,941,SUCCESS
T001528,2026-01-03 09:06:19.819273,INFY,,491,SUCCESS
T001529,2026-01-05 05:56:19.819273,TSLA,2764.4,195,SUCCESS
T001530,2026-01-03 19:46:19.819273,INFY,1469.6,716,SUCCESS
T001531,2026-01-07 08:59:19.819273,AMZN,2500.91,819,SUCCESS
T001532,2026-01-05 08:33:19.819273,MSFT,698.39,310,SUCCESS
T001533,2026-01-02 14:12:19.819273,AAPL,1620.86,153,SUCCESS
T001534,2026-01-09 07:27:19.819273,MSFT,1644.97,396,SUCCESS
T001535,2026-01-03 23:29:19.819273,INFY,424.23,656,SUCCESS
T001536,2026-01-09 09:03:19.819273,INFY,591.74,458,SUCCESS
T001537,2026-01-08 16:38:19.819273,TCS,275.41,25,SUCCESS
T001538,2026-01-03 18:31:19.819273,GOOG,776.45,980,SUCCESS
T001539,2026-01-03 19:26:19.819273,INFY,1133.3,635,SUCCESS
T001540,2026-01-06 11:36:19.819273,AMZN,374.21,874,FAILED
T001541,2026-01-06 01:12:19.819273,TCS,626.56,586,SUCCESS
T001542,2026-01-05 15:02:19.819273,AMZN,1759.08,435,SUCCESS
T001543,2026-01-03 09:24:19.819273,AMZN,464.3,909,SUCCESS
T001544,2026-01-02 16:49:19.819273,AAPL,1386.3,636,SUCCESS
T001545,2026-01-07 18:52:19.819273,TSLA,1831.06,599,FAILED
T001546,2026-01-09 00:50:19.819273,GOOG,1190.76,54,CANCELLED
T001547,2026-01-05 12:25:19.819273,MSFT,1543.58,480,SUCCESS
T001548,2026-01-06 06:26:19.819273,MSFT,1621.32,460,SUCCESS
T001549,2026-01-08 16:12:19.819273,AAPL,3418.95,389,SUCCESS
T001550,2026-01-09 05:15:19.819273,AAPL,2749.12,-1,SUCCESS
T001551,2026-01-06 01:35:19.819273,INFY,388.02,298,SUCCESS
T001552,2026-01-03 09:53:19.819273,INFY,1138.27,63,SUCCESS
T001553,2026-01-03 20:47:19.819273,AAPL,1693.05,322,FAILED
T001554,2026-01-08 05:00:19.819273,TCS,3061.01,867,SUCCESS
T001555,2026-01-07 22:09:19.819273,INFY,3034.22,273,SUCCESS
T001556,2026-01-07 10:08:19.819273,TCS,3037.42,165,SUCCESS
T001557,2026-01-03 17:08:19.819273,GOOG,1113.03,758,SUCCESS
T001558,2026-01-06 14:49:19.819273,AMZN,1652.19,934,SUCCESS
T001559,2026-01-02 17:25:19.819273,GOOG,1292.69,677,SUCCESS
T001560,2026-01-03 16:33:19.819273,AAPL,2829.01,615,SUCCESS
T001561,2026-01-07 20:29:19.819273,GOOG,2279.92,510,SUCCESS
T001562,2026-01-08 05:38:19.819273,MSFT,3463.45,793,SUCCESS
T001563,2026-01-07 14:17:19.819273,GOOG,2501.95,876,SUCCESS
T001564,2026-01-03 03:14:19.819273,TCS,1260.0,850,SUCCESS
T001565,2026-01-04 23:25:19.819273,INFY,2932.14,412,SUCCESS
T001566,2026-01-05 02:43:19.819273,GOOG,275.71,322,SUCCESS
T001567,2026-01-04 01:08:19.819273,AMZN,919.37,157,SUCCESS
T001568,2026-01-04 12:12:19.819273,TCS,3164.76,494,SUCCESS
T001569,2026-01-08 16:48:19.819273,TSLA,1303.12,570,SUCCESS
T001570,2026-01-08 17:07:19.819273,GOOG,2323.57,81,SUCCESS
T001571,2026-01-06 20:06:19.819273,AMZN,1107.61,748,SUCCESS
T001572,2026-01-04 09:40:19.819273,GOOG,1934.29,29,SUCCESS
T001573,2026-01-09 07:47:19.819273,TSLA,2113.05,751,SUCCESS
T001574,2026-01-02 17:35:19.819273,GOOG,327.3,470,SUCCESS
T001575,2026-01-09 10:06:19.819273,TSLA,807.83,676,SUCCESS
T001576,2026-01-06 01:59:19.819273,AMZN,2880.8,81,SUCCESS
T001577,2026-01-06 08:16:19.819273,MSFT,642.34,687,SUCCESS
T001578,2026-01-04 22:21:19.819273,TSLA,3027.82,818,SUCCESS
T001579,2026-01-04 21:52:19.819273,GOOG,2791.75,655,SUCCESS
T001580,2026-01-06 16:45:19.819273,MSFT,1101.24,208,SUCCESS
T001581,2026-01-07 23:20:19.819273,TSLA,2642.74,400,SUCCESS
T001582,2026-01-06 11:08:19.819273,TCS,757.95,536,SUCCESS
T001583,2026-01-02 20:25:19.819273,TSLA,3300.05,460,CANCELLED
T001584,2026-01-02 21:17:19.819273,MSFT,3354.0,144,FAILED
T001585,2026-01-04 17:57:19.819273,TSLA,3465.55,626,CANCELLED
T001586,2026-01-04 02:02:19.819273,TCS,1670.67,327,SUCCESS
T001587,2026-01-09 07:42:19.819273,GOOG,1524.91,712,SUCCESS
T001588,2026-01-09 10:22:19.819273,MSFT,1970.32,426,SUCCESS
T001589,2026-01-02 13:29:19.819273,TSLA,1553.5,414,SUCCESS
T001590,2026-01-09 02:24:19.819273,TCS,1247.77,320,SUCCESS
T001591,2026-01-03 18:25:19.819273,AAPL,2427.1,475,SUCCESS
T001592,2026-01-04 14:44:19.819273,GOOG,2043.07,227,SUCCESS
T001593,2026-01-09 08:45:19.819273,AAPL,359.16,37,SUCCESS
T001594,2026-01-06 12:37:19.819273,TSLA,447.97,983,SUCCESS
T001595,2026-01-05 02:09:19.819273,AMZN,662.44,95,SUCCESS
T001596,2026-01-03 23:25:19.819273,MSFT,620.95,70,SUCCESS
T001597,2026-01-06 07:20:19.819273,INFY,2921.07,363,SUCCESS
T001598,2026-01-04 23:15:19.819273,GOOG,2563.03,481,SUCCESS
T001599,2026-01-06 11:50:19.819273,AMZN,1676.83,596,FAILED
T001600,2026-01-05 06:23:19.819273,TSLA,2817.23,552,SUCCESS
T001601,2026-01-08 10:20:19.819273,TCS,2056.46,877,SUCCESS
T001602,2026-01-03 16:07:19.819273,TCS,3485.06,847,SUCCESS
T001603,2026-01-03 11:12:19.819273,INFY,1219.86,62,SUCCESS
T001604,2026-01-08 12:04:19.819273,AMZN,2363.0,707,SUCCESS
T001605,2026-01-05 02:44:19.819273,TCS,643.17,87,SUCCESS
T001606,2026-01-05 21:14:19.819273,TCS,1466.16,859,SUCCESS
T001607,2026-01-04 08:20:19.819273,MSFT,1180.3,422,SUCCESS
T001608,2026-01-07 23:17:19.819273,AAPL,1425.98,900,SUCCESS
T001609,2026-01-05 10:14:19.819273,AAPL,3129.84,926,SUCCESS
T001610,2026-01-08 21:00:19.819273,AAPL,622.79,494,SUCCESS
T001611,2026-01-06 05:41:19.819273,AAPL,656.86,801,SUCCESS
T001612,2026-01-06 18:23:19.819273,GOOG,2428.61,911,SUCCESS
T001613,2026-01-07 22:06:19.819273,AAPL,1931.69,625,SUCCESS
T001614,2026-01-08 22:16:19.819273,AAPL,3252.48,25,SUCCESS
T001615,2026-01-03 10:40:19.819273,AMZN,1373.59,267,FAILED
T001616,2026-01-03 09:30:19.819273,TCS,2788.75,254,CANCELLED
T001617,2026-01-07 13:30:19.819273,TSLA,1778.64,520,SUCCESS
T001618,2026-01-02 22:30:19.819273,TCS,131.01,608,FAILED
T001619,2026-01-04 18:38:19.819273,GOOG,3201.25,481,SUCCESS
T001620,2026-01-08 09:01:19.819273,MSFT,2433.25,370,FAILED
T001621,2026-01-08 12:08:19.819273,TCS,3271.29,633,SUCCESS
T001622,2026-01-08 07:48:19.819273,GOOG,1391.96,745,SUCCESS
T001623,2026-01-06 16:29:19.819273,INFY,1518.47,418,CANCELLED
T001624,2026-01-09 05:44:19.819273,AMZN,3282.3,537,FAILED
T001625,2026-01-07 11:39:19.819273,AAPL,111.92,546,SUCCESS
T001626,2026-01-04 06:38:19.819273,GOOG,3261.46,604,SUCCESS
T001627,2026-01-04 15:55:19.819273,TCS,3205.98,958,FAILED
T001628,2026-01-05 15:40:19.819273,AMZN,931.77,945,SUCCESS
T001629,2026-01-03 13:34:19.819273,GOOG,1938.17,157,FAILED
T001630,2026-01-02 16:30:19.819273,INFY,102.7,919,SUCCESS
T001631,2026-01-05 17:43:19.819273,AMZN,908.43,383,SUCCESS
T001632,2026-01-06 21:24:19.819273,MSFT,2551.94,678,SUCCESS
T001633,2026-01-07 06:19:19.819273,INFY,1583.91,917,SUCCESS
T001634,2026-01-04 13:59:19.819273,AMZN,646.87,583,SUCCESS
T001635,2026-01-07 08:28:19.819273,TCS,1181.81,435,SUCCESS
T001636,2026-01-07 03:13:19.819273,AMZN,2390.05,608,SUCCESS
T001637,2026-01-09 07:52:19.819273,GOOG,1402.59,386,SUCCESS
T001638,2026-01-09 07:10:19.819273,INFY,2832.61,527,SUCCESS
T001639,2026-01-05 13:43:19.819273,AMZN,1824.32,968,SUCCESS
T001640,2026-01-05 16:34:19.819273,AMZN,1031.34,431,SUCCESS
T001641,2026-01-04 18:55:19.819273,AAPL,2343.19,496,SUCCESS
T001642,2026-01-09 09:04:19.819273,AMZN,799.27,472,FAILED
T001643,2026-01-05 21:15:19.819273,INFY,2400.95,40,SUCCESS
T001644,2026-01-05 00:21:19.819273,TSLA,3300.02,406,SUCCESS
T001645,2026-01-06 17:01:19.819273,MSFT,2481.46,534,SUCCESS
T001646,2026-01-07 01:42:19.819273,AMZN,2740.87,497,CANCELLED
T001647,2026-01-07 15:18:19.819273,TSLA,1317.17,202,SUCCESS
T001648,2026-01-05 04:57:19.819273,AMZN,298.22,90,SUCCESS
T001649,2026-01-08 04:11:19.819273,TCS,2777.48,169,SUCCESS
T001650,2026-01-03 07:51:19.819273,INFY,3251.68,256,SUCCESS
T001651,2026-01-06 14:54:19.819273,TCS,,649,SUCCESS
T001652,2026-01-02 20:47:19.819273,MSFT,2349.25,847,SUCCESS
T001653,2026-01-04 12:51:19.819273,TSLA,709.99,10,SUCCESS
T001654,2026-01-06 02:34:19.819273,AAPL,3100.87,498,SUCCESS
T001655,2026-01-02 21:41:19.819273,TSLA,3274.26,389,SUCCESS
T001656,2026-01-08 10:55:19.819273,MSFT,2717.35,450,SUCCESS
T001657,2026-01-03 12:50:19.819273,TSLA,2678.44,660,FAILED
T001658,2026-01-07 08:40:19.819273,MSFT,2074.43,652,SUCCESS
T001659,2026-01-07 02:09:19.819273,INFY,1404.07,586,SUCCESS
T001660,2026-01-07 18:44:19.819273,AAPL,211.24,758,SUCCESS
T001661,2026-01-04 15:50:19.819273,TCS,1249.79,478,SUCCESS
T001662,2026-01-05 06:50:19.819273,MSFT,2321.23,570,SUCCESS
T001663,2026-01-04 14:32:19.819273,AAPL,1197.15,113,SUCCESS
T001664,2026-01-05 07:27:19.819273,MSFT,1341.62,913,SUCCESS
T001665,2026-01-06 15:32:19.819273,AMZN,2388.56,700,SUCCESS
T001666,2026-01-04 08:49:19.819273,TCS,2912.69,688,SUCCESS
T001667,2026-01-05 11:24:19.819273,INFY,169.92,695,SUCCESS
T001668,2026-01-08 06:09:19.819273,MSFT,3218.8,698,SUCCESS
T001669,2026-01-04 23:28:19.819273,GOOG,1365.01,686,SUCCESS
T001670,2026-01-09 02:16:19.819273,MSFT,2057.29,276,SUCCESS
T001671,2026-01-09 00:24:19.819273,AMZN,1320.82,626,CANCELLED
T001672,2026-01-02 13:52:19.819273,MSFT,2920.98,936,SUCCESS
T001673,2026-01-04 06:11:19.819273,AMZN,377.05,396,SUCCESS
T001674,2026-01-09 04:35:19.819273,TSLA,3025.67,312,FAILED
T001675,2026-01-07 05:19:19.819273,TSLA,2899.4,631,SUCCESS
T001676,2026-01-07 18:15:19.819273,TCS,1486.61,800,SUCCESS
T001677,2026-01-04 12:56:19.819273,AMZN,203.8,228,FAILED
T001678,2026-01-05 02:38:19.819273,GOOG,450.11,184,CANCELLED
T001679,2026-01-03 19:05:19.819273,MSFT,2238.35,431,SUCCESS
T001680,2026-01-08 22:22:19.819273,AMZN,510.34,629,SUCCESS
T001681,2026-01-08 10:16:19.819273,AMZN,3379.95,682,SUCCESS
T001682,2026-01-02 20:35:19.819273,AMZN,2476.02,713,SUCCESS
T001683,2026-01-06 22:11:19.819273,AAPL,2362.73,139,SUCCESS
T001684,2026-01-03 00:34:19.819273,MSFT,1373.36,975,FAILED
T001685,2026-01-07 09:04:19.819273,AMZN,3073.61,455,CANCELLED
T001686,2026-01-05 15:54:19.819273,TCS,1359.27,119,SUCCESS
T001687,2026-01-07 04:04:19.819273,MSFT,2705.12,10,SUCCESS
T001688,2026-01-04 17:14:19.819273,INFY,1055.06,403,SUCCESS
T001689,2026-01-04 10:56:19.819273,MSFT,1707.45,571,SUCCESS
T001690,2026-01-06 20:50:19.819273,GOOG,341.99,435,SUCCESS
T001691,2026-01-03 09:20:19.819273,AAPL,3213.64,631,SUCCESS
T001692,2026-01-06 09:16:19.819273,TCS,3222.23,28,SUCCESS
T001693,2026-01-03 17:41:19.819273,MSFT,1705.26,666,SUCCESS
T001694,2026-01-04 16:24:19.819273,AMZN,3037.41,790,SUCCESS
T001695,2026-01-04 03:00:19.819273,AAPL,151.34,299,FAILED
T001696,2026-01-04 03:58:19.819273,GOOG,159.29,864,SUCCESS
T001697,2026-01-07 16:55:19.819273,MSFT,2064.45,-1,SUCCESS
T001698,2026-01-05 14:20:19.819273,AAPL,997.2,20,SUCCESS
T001699,2026-01-02 21:36:19.819273,GOOG,3465.61,137,SUCCESS
T001700,2026-01-09 06:00:19.819273,TSLA,2776.21,847,SUCCESS
T001701,2026-01-05 04:19:19.819273,INFY,,916,SUCCESS
T001702,2026-01-02 13:09:19.819273,INFY,805.09,878,SUCCESS
T001703,2026-01-05 03:46:19.819273,GOOG,3200.38,103,FAILED
T001704,2026-01-05 14:24:19.819273,INFY,2390.81,401,SUCCESS
T001705,2026-01-06 09:34:19.819273,GOOG,1176.01,484,SUCCESS
T001706,2026-01-05 17:47:19.819273,TCS,,433,SUCCESS
T001707,2026-01-02 21:56:19.819273,MSFT,2544.88,762,SUCCESS
T001708,2026-01-05 12:16:19.819273,AAPL,315.13,398,SUCCESS
T001709,2026-01-08 18:35:19.819273,AMZN,2223.43,7,SUCCESS
T001710,2026-01-04 03:21:19.819273,TSLA,2336.75,734,SUCCESS
T001711,2026-01-03 20:34:19.819273,INFY,2772.99,286,SUCCESS
T001712,2026-01-09 05:36:19.819273,AAPL,3034.95,917,SUCCESS
T001713,2026-01-04 10:08:19.819273,AAPL,1154.29,829,SUCCESS
T001714,2026-01-04 07:37:19.819273,GOOG,784.92,758,SUCCESS
T001715,2026-01-09 06:17:19.819273,AMZN,493.43,100,SUCCESS
T001716,2026-01-03 01:04:19.819273,INFY,1657.29,241,SUCCESS
T001717,2026-01-05 02:22:19.819273,AAPL,3306.12,227,SUCCESS
T001718,2026-01-06 18:13:19.819273,GOOG,2519.9,437,FAILED
T001719,2026-01-06 03:31:19.819273,INFY,2577.27,385,SUCCESS
T001720,2026-01-03 10:03:19.819273,GOOG,3499.52,781,SUCCESS
T001721,2026-01-04 06:17:19.819273,INFY,,19,FAILED
T001722,2026-01-08 23:40:19.819273,AMZN,952.97,185,SUCCESS
T001723,2026-01-07 05:24:19.819273,INFY,2460.95,614,SUCCESS
T001724,2026-01-03 07:03:19.819273,AAPL,3170.86,901,SUCCESS
T001725,2026-01-04 15:20:19.819273,AAPL,3347.2,842,SUCCESS
T001726,2026-01-03 11:51:19.819273,GOOG,3262.32,337,SUCCESS
T001727,2026-01-06 03:31:19.819273,MSFT,1697.11,169,SUCCESS
T001728,2026-01-04 18:13:19.819273,INFY,3319.84,31,SUCCESS
T001729,2026-01-07 07:14:19.819273,MSFT,1235.17,983,SUCCESS
T001730,2026-01-04 13:30:19.819273,AAPL,1416.45,938,SUCCESS
T001731,2026-01-07 00:56:19.819273,INFY,785.83,757,SUCCESS
T001732,2026-01-02 22:57:19.819273,TSLA,3457.44,665,SUCCESS
T001733,2026-01-06 00:20:19.819273,MSFT,571.04,369,CANCELLED
T001734,2026-01-06 20:22:19.819273,GOOG,1797.1,790,SUCCESS
T001735,2026-01-04 04:55:19.819273,AAPL,3374.76,286,SUCCESS
T001736,2026-01-03 19:54:19.819273,MSFT,2077.87,328,SUCCESS
T001737,2026-01-06 07:02:19.819273,TCS,311.83,552,SUCCESS
T001738,2026-01-09 10:26:19.819273,TSLA,789.88,82,SUCCESS
T001739,2026-01-02 19:43:19.819273,MSFT,1001.07,344,SUCCESS
T001740,2026-01-03 04:44:19.819273,TCS,629.99,554,SUCCESS
T001741,2026-01-05 02:34:19.819273,MSFT,286.44,327,SUCCESS
T001742,2026-01-02 19:23:19.819273,AAPL,3311.26,150,SUCCESS
T001743,2026-01-05 14:25:19.819273,AMZN,1413.77,57,SUCCESS
T001744,2026-01-02 15:19:19.819273,TCS,1292.97,195,SUCCESS
T001745,2026-01-05 08:45:19.819273,TSLA,1058.81,797,SUCCESS
T001746,2026-01-06 20:30:19.819273,INFY,2893.29,340,SUCCESS
T001747,2026-01-09 06:05:19.819273,MSFT,3448.99,297,SUCCESS
T001748,2026-01-02 15:22:19.819273,TCS,540.9,742,SUCCESS
T001749,2026-01-09 01:00:19.819273,MSFT,1128.01,761,SUCCESS
T001750,2026-01-06 10:53:19.819273,AMZN,2919.11,693,FAILED
T001751,2026-01-02 22:58:19.819273,MSFT,1280.5,908,SUCCESS
T001752,2026-01-04 21:57:19.819273,GOOG,2480.27,-1,FAILED
T001753,2026-01-08 16:01:19.819273,AAPL,1954.9,732,SUCCESS
T001754,2026-01-05 23:41:19.819273,INFY,584.77,427,SUCCESS
T001755,2026-01-03 13:32:19.819273,INFY,3417.02,530,SUCCESS
T001756,2026-01-04 09:14:19.819273,AAPL,1130.26,705,FAILED
T001757,2026-01-08 13:25:19.819273,TCS,2694.41,102,SUCCESS
T001758,2026-01-06 14:03:19.819273,MSFT,175.63,342,SUCCESS
T001759,2026-01-06 02:39:19.819273,INFY,159.47,676,SUCCESS
T001760,2026-01-06 07:16:19.819273,TCS,3372.12,731,SUCCESS
T001761,2026-01-07 19:40:19.819273,AMZN,1260.77,404,SUCCESS
T001762,2026-01-09 08:07:19.819273,MSFT,2523.35,444,CANCELLED
T001763,2026-01-06 08:36:19.819273,TCS,866.58,630,SUCCESS
T001764,2026-01-07 11:06:19.819273,INFY,193.77,961,SUCCESS
T001765,2026-01-06 12:38:19.819273,GOOG,2371.93,358,SUCCESS
T001766,2026-01-03 17:12:19.819273,INFY,1634.34,-1,SUCCESS
T001767,2026-01-06 04:57:19.819273,TSLA,1383.29,453,SUCCESS
T001768,2026-01-02 23:54:19.819273,TSLA,1023.74,479,SUCCESS
T001769,2026-01-07 13:58:19.819273,GOOG,662.52,515,SUCCESS
T001770,2026-01-03 21:48:19.819273,TCS,3351.82,595,SUCCESS
T001771,2026-01-04 21:42:19.819273,INFY,1470.28,541,SUCCESS
T001772,2026-01-07 23:14:19.819273,AMZN,3482.86,365,FAILED
T001773,2026-01-07 13:24:19.819273,AAPL,220.24,422,SUCCESS
T001774,2026-01-06 05:07:19.819273,TSLA,2969.23,56,SUCCESS
T001775,2026-01-06 14:47:19.819273,TCS,3400.86,919,CANCELLED
T001776,2026-01-04 04:32:19.819273,TCS,1483.83,641,SUCCESS
T001777,2026-01-03 08:25:19.819273,TSLA,186.65,127,SUCCESS
T001778,2026-01-05 08:51:19.819273,MSFT,2203.09,700,SUCCESS
T001779,2026-01-07 18:19:19.819273,MSFT,2623.7,842,SUCCESS
T001780,2026-01-07 12:00:19.819273,GOOG,898.08,633,SUCCESS
T001781,2026-01-05 09:09:19.819273,TSLA,3282.82,177,CANCELLED
T001782,2026-01-04 14:36:19.819273,INFY,114.02,358,SUCCESS
T001783,2026-01-07 06:20:19.819273,AMZN,2331.76,928,SUCCESS
T001784,2026-01-03 00:07:19.819273,MSFT,2282.6,340,SUCCESS
T001785,2026-01-06 20:48:19.819273,AMZN,2352.27,243,SUCCESS
T001786,2026-01-04 08:03:19.819273,AAPL,1659.42,284,FAILED
T001787,2026-01-08 19:23:19.819273,AMZN,2978.49,87,SUCCESS
T001788,2026-01-07 09:57:19.819273,AAPL,881.71,29,SUCCESS
T001789,2026-01-06 21:44:19.819273,MSFT,1291.18,730,SUCCESS
T001790,2026-01-08 04:29:19.819273,AMZN,2375.02,14,SUCCESS
T001791,2026-01-07 05:00:19.819273,TCS,301.86,417,SUCCESS
T001792,2026-01-02 16:10:19.819273,MSFT,471.1,469,SUCCESS
T001793,2026-01-04 23:29:19.819273,AMZN,2266.65,460,SUCCESS
T000001,2026-01-08 20:12:19.819273,MSFT,579.67,651,FAILED
T001795,2026-01-03 08:44:19.819273,TCS,2721.07,676,SUCCESS
T001796,2026-01-02 23:40:19.819273,TCS,2958.89,645,SUCCESS
T001797,2026-01-02 22:21:19.819273,GOOG,314.79,894,SUCCESS
T001798,2026-01-07 02:56:19.819273,INFY,2808.11,936,SUCCESS
T000001,2026-01-07 04:46:19.819273,AAPL,348.84,275,SUCCESS
T001800,2026-01-06 10:55:19.819273,GOOG,1780.3,20,SUCCESS
T001801,2026-01-06 04:32:19.819273,TSLA,2184.25,123,SUCCESS
T001802,2026-01-03 10:23:19.819273,TCS,3495.79,779,FAILED
T001803,2026-01-04 00:58:19.819273,TSLA,2903.25,541,SUCCESS
T001804,2026-01-08 12:48:19.819273,AMZN,2033.69,948,SUCCESS
T001805,2026-01-02 23:36:19.819273,AAPL,3466.5,886,SUCCESS
T001806,2026-01-07 00:00:19.819273,AAPL,376.46,66,FAILED
T001807,2026-01-04 14:56:19.819273,INFY,2846.9,649,SUCCESS
T001808,2026-01-05 13:38:19.819273,TCS,3303.55,-1,FAILED
T001809,2026-01-08 07:46:19.819273,TCS,3145.26,199,SUCCESS
T001810,2026-01-06 08:25:19.819273,MSFT,3298.98,666,FAILED
T001811,2026-01-04 03:36:19.819273,GOOG,,436,SUCCESS
T001812,2026-01-05 00:17:19.819273,AMZN,1591.0,803,SUCCESS
T001813,2026-01-05 15:36:19.819273,MSFT,1881.16,1000,SUCCESS
T001814,2026-01-05 03:56:19.819273,AAPL,748.82,39,SUCCESS
T001815,2026-01-02 23:15:19.819273,TCS,1052.88,22,FAILED
T001816,2026-01-09 04:32:19.819273,GOOG,749.73,548,SUCCESS
T001817,2026-01-02 19:36:19.819273,GOOG,2452.52,498,SUCCESS
T001818,2026-01-05 03:38:19.819273,AMZN,2733.74,997,SUCCESS
T001819,2026-01-05 11:41:19.819273,GOOG,838.41,162,SUCCESS
T001820,2026-01-07 00:19:19.819273,AAPL,731.58,501,FAILED
T001821,2026-01-02 17:57:19.819273,MSFT,2387.25,895,SUCCESS
T001822,2026-01-04 01:59:19.819273,GOOG,2803.72,788,SUCCESS
T001823,2026-01-06 07:08:19.819273,GOOG,1326.45,823,SUCCESS
